url,property_id,num_of_rooms,Locality_name,postal_code,price,property_type,sub_property_type,type_sale,living_area,kitchen_type,Furnished,Open_fire,Terrace,Garden,Number_of_faceds,Swimming_pool,State_of_building
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/borovets/07218/1838035,1838035,1,borovets,07218,52934€,Appartement,Studio ,Non public,50 m²,"Amerikaans, geïnstalleerd",1,0,,,4,1.0,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/sunny-beach/08240/1838036,1838036,1,sunny-beach,08240,51000€,Appartement ,,Non public,50 m²,Geïnstalleerd,1,0,,,4,1.0,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/obzor/08250/1838641,1838641,1,obzor,08250,73000€,Appartement ,,Non public,,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/kosharitsa/08224/1838642,1838642,1,kosharitsa,08224,69000€,Appartement ,,Non public,,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/sunny-beach/08240/1839112,1839112,1,sunny-beach,08240,57000€,Appartement ,,Non public,,Geïnstalleerd,0,0,,,4,1.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/byala/09101/1839193,1839193,1,byala,09101,93218€,Appartement ,,Non public,,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/balchik/09600/1840625,1840625,3,balchik,09600,285000€,Appartement ,,Non public,,Geïnstalleerd,1,1,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/balchik/09600/1840646,1840646,3,balchik,09600,285000€,Huis,Villa ,Non public,,Geïnstalleerd,1,1,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/obzor/08250/1840818,1840818,1,obzor,08250,73000€,Huis,Uitzonderlijk vastgoed,Non public,,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/wenduine/8420/1882546,1882546,2,wenduine,8420,148000€,Huis,Chalet ,Non public,55 m²,"Amerikaans, geïnstalleerd",0,0,10 m²,110 m²,4,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/kapellen/2950/2070520,2070520,4,kapellen,2950,,Huis,Villa ,Non public,650 m²,,0,0,,,4,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/atina/03042/2083530,2083530,7,atina,03042,725000€,Huis,Villa ,Non public,,,0,0,,,,1.0,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/geel/2440/2573581,2573581,,geel,2440,,Appartement,Studio ,Non public,,,1,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/tessenderlo/3980/2573644,2573644,2,tessenderlo,3980,,Appartement ,,Non public,111 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/heist-aan-zee/8301/2784938,2784938,2,heist-aan-zee,8301,108000€,Huis,Bungalow ,Non public,51 m²,Geïnstalleerd,0,0,,120 m²,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/s-gravenwezel/2970/3303247,3303247,5,s-gravenwezel,2970,,Huis,Villa ,Non public,620 m²,,0,0,,,4,0.0,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ingelmunster/8770/3622649,3622649,4,ingelmunster,8770,,Huis ,,Non public,306 m²,,1,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/st-ulriks-kapelle/1700/3779703,3779703,5,st-ulriks-kapelle,1700,,Huis,Villa ,Non public,290 m²,Geïnstalleerd,0,0,,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/schaerbeek/1030/3829592,3829592,3,schaerbeek,1030,,Appartement,Benedenverdieping ,Non public,150 m²,Hyper uitgerust,0,0,,70 m²,,,Net gerenoveerd
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/3841346,3841346,3,knokke,8300,,Appartement ,,Non public,100 m²,,0,0,,,2,0.0,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/3841347,3841347,3,knokke,8300,,Appartement ,,Non public,135 m²,,0,0,,,2,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/schoten/2900/3903180,3903180,4,schoten,2900,,Huis,Villa ,Non public,480 m²,,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/schoten-koningshof/2900/3947116,3947116,5,schoten-koningshof,2900,,Huis,Villa ,Non public,430 m²,Geïnstalleerd,0,1,,2622 m²,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ingelmunster/8770/3956676,3956676,3,ingelmunster,8770,,Huis ,,Non public,165 m²,,0,0,Ja,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/4079236,4079236,2,oostende,8400,,Appartement ,,Non public,82 m²,,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/gent/9000/4089845,4089845,2,gent,9000,,Huis ,,Non public,160 m²,,0,0,,,,,Op te frissen
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/borgerhout/2140/4132492,4132492,1,borgerhout,2140,210000€,Appartement ,,Non public,,Semi uitgerust,0,0,,,1,,Op te frissen
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/4183567,4183567,3,oostende,8400,,Appartement ,,Non public,,,0,0,,,2,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/s-gravenwezel/2970/4329019,4329019,4,s-gravenwezel,2970,,Huis,Villa ,Non public,550 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ternat/1740/4503569,4503569,4,ternat,1740,,Huis,Villa ,Non public,200 m²,Geïnstalleerd,0,1,,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/st-gilles/1060/4611027,4611027,3,st-gilles,1060,895000€,Appartement,Duplex ,Non public,,"Amerikaans, hyper-geïnstalleerd",0,0,,,2,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ruddervoorde/8020/4614118,4614118,4,ruddervoorde,8020,,Huis,Villa ,Non public,258 m²,,0,0,Ja,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/assebroek/8310/4614119,4614119,5,assebroek,8310,,Huis ,,Non public,210 m²,,0,0,Ja,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostende/8400/4679861,4679861,1,oostende,8400,330000€,Huis ,,Non public,,Geïnstalleerd,0,0,,,,0.0,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/oostende/8400/4679862,4679862,,oostende,8400,,Appartement,Studio ,Non public,45 m²,,0,0,,,2,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/schilde/2970/4711417,4711417,6,schilde,2970,,Huis,Villa ,Non public,717 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/schoten/2900/4718207,4718207,8,schoten,2900,,Huis,Villa ,Non public,750 m²,,0,0,,,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725060,4725060,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,155 m²,3,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725061,4725061,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725062,4725062,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725063,4725063,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725064,4725064,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,3,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725065,4725065,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725066,4725066,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725067,4725067,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725068,4725068,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,99 m²,3,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725069,4725069,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,94 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725070,4725070,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,98 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725071,4725071,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,100 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725072,4725072,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,97 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725073,4725073,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,97 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725074,4725074,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,97 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725075,4725075,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,117 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725076,4725076,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,116 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725077,4725077,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,111 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725078,4725078,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,112 m²,3,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725079,4725079,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,110 m²,3,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725080,4725080,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,109 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725081,4725081,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,106 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725082,4725082,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,87 m²,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725083,4725083,2,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,95 m²,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostduinkerke/8670/4725084,4725084,3,oostduinkerke,8670,,Huis,Manoir ,Non public,80 m²,Geïnstalleerd,0,0,,,3,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/knokke-heist/8300/4752209,4752209,2,knokke-heist,8300,,Huis ,,Non public,,,0,0,,,,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/bredene/8450/4849669,4849669,2,bredene,8450,,Huis ,,Non public,70 m²,,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/meetkerke/8377/4936836,4936836,3,meetkerke,8377,,Huis ,,Non public,192 m²,,0,0,,,,0.0,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ingelmunster/8770/4987867,4987867,3,ingelmunster,8770,,Huis ,,Non public,,,0,0,Ja,,,,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/schilde/2970/5007954,5007954,3,schilde,2970,,Appartement,Duplex ,Non public,201 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/schilde/2970/5009346,5009346,6,schilde,2970,,Huis,Villa ,Non public,429 m²,Geïnstalleerd,0,0,,,4,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/helchteren/3530/5075537,5075537,1,helchteren,3530,175000€,Appartement,Serviceflat ,Non public,50 m²,Geïnstalleerd,0,0,,,,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostkerke-damme/8340/5084066,5084066,3,oostkerke-damme,8340,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/lissewege/8380/5084074,5084074,4,lissewege,8380,,Huis ,,Non public,,Geïnstalleerd,0,0,,75 m²,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/assebroek/8310/5092478,5092478,4,assebroek,8310,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/blankenberge/8370/5101640,5101640,2,blankenberge,8370,,Appartement ,,Non public,123 m²,,0,0,14 m²,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/dudzele/8380/5104542,5104542,3,dudzele,8380,,Huis,Villa ,Non public,180 m²,,0,0,,2300 m²,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/halle/1500/5170127,5170127,3,halle,1500,,Appartement,Duplex ,Non public,140 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/halle/1500/5170128,5170128,2,halle,1500,,Appartement,Duplex ,Non public,,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/assebroek/8310/5176270,5176270,2,assebroek,8310,,Huis ,,Non public,,,0,0,,,,,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/tongres/3700/5189388,5189388,3,tongres,3700,,Penthouse ,,Non public,145 m²,Semi uitgerust,0,0,15 m²,,4,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/waarschoot/9950/5223326,5223326,4,waarschoot,9950,,Huis ,,Non public,185 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/opwijk/1745/5253450,5253450,4,opwijk,1745,,Huis ,,Non public,178 m²,Geïnstalleerd,0,0,,,3,,Op te frissen
https://www.immoweb.be/nl/zoekertje/huis/te-koop/ans/4430/5256722,5256722,2,ans,4430,,Huis ,,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/brugge/8000/5257824,5257824,2,brugge,8000,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/dendermonde-sint-gillisbij-dendermonde/9200/5263625,5263625,3,dendermonde-sint-gillisbij-dendermonde,9200,,Huis ,,Non public,165 m²,,0,0,,,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/s-gravenwezel/2970/5306031,5306031,,s-gravenwezel,2970,,Huis,Villa ,Non public,900 m²,,0,0,,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5307736,5307736,2,halle,1500,,Huis ,,Non public,,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5307737,5307737,3,halle,1500,,Huis ,,Non public,140 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/cap-skiring/00099/5345822,5345822,2,cap-skiring,00099,95000€,Huis ,,Non public,,Geïnstalleerd,1,0,,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-chenee/4032/5401054,5401054,4,liege-chenee,4032,,Huis ,,Non public,,,0,0,,,3,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5425480,5425480,2,knokke,8300,,Appartement ,,Non public,86 m²,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/meetkerke/8377/5427425,5427425,4,meetkerke,8377,,Huis,Villa ,Non public,234 m²,,0,0,Ja,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke-heist/8300/5436660,5436660,3,knokke-heist,8300,,Appartement ,,Non public,125 m²,,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-grivegnee/4030/5436865,5436865,3,liege-grivegnee,4030,,Huis ,,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5440684,5440684,2,halle,1500,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/lebbeke/9280/5446810,5446810,3,lebbeke,9280,,Huis ,,Non public,190 m²,Hyper uitgerust,0,0,Ja,,4,,Te renoveren
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5462171,5462171,2,houthalen-helchteren,3530,,Appartement ,,Non public,118 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5462172,5462172,2,houthalen-helchteren,3530,,Appartement ,,Non public,109 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5462173,5462173,2,houthalen-helchteren,3530,,Appartement ,,Non public,99 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5462174,5462174,2,houthalen-helchteren,3530,,Appartement ,,Non public,110 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5462177,5462177,2,houthalen-helchteren,3530,,Appartement ,,Non public,149 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/londerzeel/1840/5466522,5466522,3,londerzeel,1840,,Appartement ,,Non public,101 m²,,0,0,12 m²,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-chenee/4032/5547253,5547253,3,liege-chenee,4032,,Huis ,,Non public,,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5585930,5585930,2,houthalen-helchteren,3530,,Appartement ,,Non public,147 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/houffalize/6660/5599794,5599794,2,houffalize,6660,,Huis,Chalet ,Non public,50 m²,,1,0,Ja,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643534,5643534,2,knokke,8300,,Appartement ,,Non public,89 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643535,5643535,2,knokke,8300,,Appartement ,,Non public,89 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643537,5643537,2,knokke,8300,,Appartement ,,Non public,89 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643542,5643542,2,knokke,8300,,Appartement ,,Non public,92 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643545,5643545,2,knokke,8300,,Appartement ,,Non public,92 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643546,5643546,3,knokke,8300,,Appartement,Duplex ,Non public,119 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643547,5643547,3,knokke,8300,,Appartement,Duplex ,Non public,116 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643548,5643548,3,knokke,8300,,Appartement,Duplex ,Non public,116 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke/8300/5643549,5643549,3,knokke,8300,,Appartement,Duplex ,Non public,120 m²,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/dilsen-stokkem/3650/5650273,5650273,6,dilsen-stokkem,3650,535000€,Huis,Appartementsblok ,Non public,,Geïnstalleerd,0,0,,,3,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/koksijde/8670/5659113,5659113,1,koksijde,8670,,Appartement ,,Non public,35 m²,Geïnstalleerd,1,0,,,2,0.0,Goed
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/sint-andries/8200/5673379,5673379,2,sint-andries,8200,,Appartement ,,Non public,,,0,0,,,2,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/olne/4877/5681601,5681601,4,olne,4877,,Huis ,,Non public,,,0,0,,,3,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-grivegnee/4030/5686349,5686349,3,liege-grivegnee,4030,,Huis ,,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/hannut/4280/5704022,5704022,4,hannut,4280,,Huis ,,Non public,192 m²,Geïnstalleerd,0,0,75 m²,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/chaudfontaine-embourg/4053/5710374,5710374,3,chaudfontaine-embourg,4053,,Huis,Villa ,Non public,,,0,0,,,4,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-grivegnee/4030/5737045,5737045,3,liege-grivegnee,4030,,Huis ,,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-chenee/4032/5741415,5741415,3,liege-chenee,4032,,Huis ,,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/pepingen/1670/5756259,5756259,5,pepingen,1670,,Huis,Villa ,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/halle/1500/5791973,5791973,2,halle,1500,,Appartement ,,Non public,92 m²,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/houthalen-helchteren/3530/5792025,5792025,3,houthalen-helchteren,3530,,Appartement ,,Non public,159 m²,,0,0,,1300 m²,2,0.0,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5794163,5794163,4,halle,1500,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/landen/3400/5801369,5801369,5,landen,3400,,Huis,Uitzonderlijk vastgoed,Non public,800 m²,Geïnstalleerd,0,1,200 m²,,4,,Uitstekende staat
https://www.immoweb.be/nl/zoekertje/huis/te-koop/brugge/8000/5812464,5812464,4,brugge,8000,,Huis ,,Non public,200 m²,,0,0,,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/brugge/8000/5814604,5814604,3,brugge,8000,,Huis ,,Non public,75 m²,,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-pieters-leeuw/1600/5844815,5844815,2,sint-pieters-leeuw,1600,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-pieters-leeuw/1600/5844816,5844816,2,sint-pieters-leeuw,1600,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/lembeek/1502/5854621,5854621,2,lembeek,1502,,Huis ,,Non public,230 m²,,0,0,,180 m²,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/chaudfontaine/4050/5857995,5857995,3,chaudfontaine,4050,,Huis ,,Non public,,,0,0,,,3,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5858553,5858553,3,halle,1500,,Huis ,,Non public,,Geïnstalleerd,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/faimes/4317/5865148,5865148,4,faimes,4317,,Boerderij ,,Non public,300 m²,Geïnstalleerd,0,0,Ja,,4,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/opwijk/1745/5874154,5874154,3,opwijk,1745,,Huis ,,Non public,183 m²,,0,0,,,3,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-pieters-leeuw/1600/5875522,5875522,5,sint-pieters-leeuw,1600,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-michiels/8200/5875526,5875526,3,sint-michiels,8200,,Huis ,,Non public,,,0,0,,,,0.0,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/maldegem/9990/5881039,5881039,2,maldegem,9990,,Huis ,,Non public,,,0,0,,,,,Net gerenoveerd
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5882802,5882802,3,halle,1500,,Huis ,,Non public,163 m²,,0,0,,,,,Te renoveren
https://www.immoweb.be/nl/zoekertje/huis/te-koop/buizingen/1501/5897083,5897083,3,buizingen,1501,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5898830,5898830,2,halle,1500,,Huis ,,Non public,230 m²,,0,0,,180 m²,,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/schoten/2900/5898834,5898834,3,schoten,2900,,Appartement ,,Non public,155 m²,,0,0,,500 m²,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/liege-chenee/4032/5909223,5909223,3,liege-chenee,4032,,Huis ,,Non public,,,0,0,,,2,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/halle/1500/5911045,5911045,3,halle,1500,,Huis ,,Non public,,,0,0,,,,,Op te frissen
https://www.immoweb.be/nl/zoekertje/huis/te-koop/sint-pieters-leeuw/1600/5913723,5913723,5,sint-pieters-leeuw,1600,,Huis ,,Non public,,,0,0,,,,,
https://www.immoweb.be/nl/zoekertje/huis/te-koop/knokke-heist/8300/5917305,5917305,4,knokke-heist,8300,,Huis ,,Non public,230 m²,Hyper uitgerust,0,0,Ja,,,,Goed
https://www.immoweb.be/nl/zoekertje/huis/te-koop/lot/1651/5919748,5919748,3,lot,1651,,Huis ,,Non public,,,0,0,,,4,,
https://www.immoweb.be/nl/zoekertje/appartement/te-koop/knokke-heist/8300/5925811,5925811,2,knokke-heist,8300,,Appartement ,,Non public,,,0,0,Ja,,,,Uitstekende staat
